Longitude,Latitude,Name,Location
-113.322,41.954,Clear Creek,Malta
-112.55,40.346,Clover Springs,Dugway
-110.9,38.378,Coal Mine Wash,Hanksville
-110.975,40.595,Cobblerest,Kamas
-109.654,37.509,Comb Washr - Dispersed,Blanding
-112.734,37.035,Coral Pink Sand Dunes State Park,Kanab
-111.723,39.781,Cottonwood,Nephi
-109.794,38.562,Cowboy Camp,Moab
-111.07,40.328,Currant Creek,Heber City
-109.433,37.874,Dalton Springs,Monticello
-109.74,38.486,Dead Horse Point State Park,Moab
-109.73,40.855,Deep Creek,Manila
-111.508,40.411,Deer Creek State Park,Wallsburg
-111.354,37.856,Deer Creek- Burr Trail Rd - Grand Staircase Nat Mon,Boulder
-109.444,40.906,Deer Run - Flaming Gorge,Dutch John
-112.383,40.574,Deseret Peak Complex,Tooele
-109.406,37.739,Devils Canyon,Blanding
-109.586,38.774,Devils Garden - Arches National Park,Moab
-109.308,38.811,Dewey Bridge,Moab
-111.423,40.074,Diamond,Thistle
-110.401,37.889,Dirty Devil - Glen Canyon National Rec Area,
-111.746,38.528,Doctor Creek,Loa
-109.485,38.633,Drinks Canyon,Moab
-109.356,40.922,Dripping Springs - Flaming Gorge,Dutch John
-112.698,37.521,Duck Creek,Cedar City
-111.375,37.851,Durffey Mesa - Burr Trail Rd - Grand Staircase Nat Mon,Boulder
-111.587,40.925,East Canyon State Park,Morgan
-110.772,40.864,East Fork Bear River,Evanston
-109.554,40.781,East Park,Vernal
-109.598,38.469,Echo,Moab
-111.456,38.464,Elkhorn,Loa
-113.482,37.38,Equestrian,Pine Valley
-111.633,37.789,Escalante State Park,Escalante
-110.396,37.82,Farley Canyon - Glen Canyon National Rec Area,
-111.455,39.143,Ferron Reservoir,Ferron
-109.455,40.894,Firefighters Memorial - Flaming Gorge,Dutch John
-111.203,39.774,Fish Creek,Scofield
-109.309,38.725,Fisher Towers,Moab
-112.012,38.18,Fishermans Bench  - Otter Creek Reservoir,Antimony
-112.18,40.234,Fivemile Pass OHV,Cedar Valley
-111.26,39.646,Flat Canyon,Fairview
-111.159,39.501,Forks of Huntington,Huntington
-111.989,41.216,Fort Buenaventura - Weber County Park,Ogden
-112.32,38.579,Fremont Indian State Park,Sevier
-111.665,41.661,Friendship,Logan
-111.249,38.283,Fruita - Capitol Reef National Park,Torrey
-111.68,38.609,Frying Pan,Loa
-110.708,38.556,Goblin Valley State Park,Green River
-109.557,38.612,Goose Island,Moab
-111.685,38.803,Gooseberry,Salina
-111.297,39.687,Gooseberry,Fairview
-111.294,39.712,Gooseberry Reservoir,Fairview
-109.927,37.175,Goosenecks State Park,Blanding
-111.655,40.49,Granite Flat,
-109.535,38.61,Granstaff,Moab
-112.512,40.545,Grantsville Reservoir,Grantsville
-109.243,40.421,Green River - Dinosaur National Monument,
-110.155,38.99,Green River State Park,Green River
-109.462,40.883,Greendale - Flaming Gorge,Dutch John
-109.537,40.873,Greens Lake - Flaming Gorge,Dutch John
-111.701,41.762,Guinavah - Malibu,Logan
-113.784,37.254,Gunlock State Park,St. George
-110.874,40.534,Hades,Hanna
-111.421,40.62,Hailstone - Jordanelle State Park,Heber City
-109.48,38.639,Hal Canyon,Moab
-110.717,37.457,Halls Crossing - Glen Canyon National Rec Area,Halls Crossing
-109.671,38.198,Hamburger Rock,Moab
-111.422,37.605,Harris Wash - Grand Staircase Nat Mon,Henrieville
-109.616,38.382,Hatch Point,Moab
-110.854,40.83,Hayden Fork,Evanston
-111.916,37.598,Henrieville Creek - Grand Staircase Nat Mon,Henrieville
-111.735,41.976,High Creek,Logan
-111.976,41.105,Hill AFB Military,Layton
-110.381,37.876,Hite - Glen Canyon National Rec Area,
-109.335,38.755,Hittle Bottom,Moab
-111.661,41.274,Hobble,Huntsville
-111.527,37.723,Hole in the Rock - Grand Staircase Nat Mon,Henrieville
-113.856,37.517,Honeycomb Rock,Enterprise
-110.126,40.925,Hoop Lake,Mountain View
-111.616,40.302,Hope,Orem
-111.204,37.922,Horse Canyon - Grand Staircase Nat Mon,Escalante
-109.806,38.586,Horsethief,Moab
-109.597,38.51,Hunters Canyon,Moab
-110.942,39.346,Huntington State Park,Huntington
-111.867,41.628,Hyrum State Park,Hyrum
-109.183,40.898,Indian Crossing,Vernal
-112.571,40.498,Intake,Salt Lake City
-110.887,40.554,Iron Mine,Hanna
-109.589,38.558,Jaycee Park,Moab
-111.767,41.25,Jefferson Hunt,Huntsville
-112.368,39.687,Jericho - Little Sahara Rec Area,Nephi
-112.317,39.745,Jericho Wash,
-111.291,39.295,Joes Valley - Seely,Orangeville
-109.426,38.481,Kens Lake,Moab
-112.46,38.237,Kents Lake,Beaver
-112.257,37.609,King Creek,Panguitch
-109.585,38.557,Kings Bottom,Moab
-112.092,37.14,Kitchen Corral Wash - Grand Staircase Nat Mon,Kanab
-113.285,40.71,Knolls Rec Area Dispersed,Wendover
-111.989,37.519,Kodachrome Basin State Park,Cannonville
-111.847,38.6,Koosharem Reservoir Dispersed,Koosharem
-111.253,39.575,Lake Canyon Rec Area,Fairview
-111.498,39.328,Lake Hill,Ephraim
-113.029,37.384,Lava Point - Zion National Park,Springdale
-112.393,38.227,Lebaron Rec Site,Beaver
-111.098,40.742,Ledgefork,Oakley
-111.572,41.885,Lewis M. Turner,Garden City
-110.939,40.681,Lilly Lake,Kamas
-113.014,38.401,Lions Club Rv Park - Milford,Milford
-112.54,38.255,Little Cottonwood,Beaver
-111.232,41.678,Little Creek,Randolph
-110.614,40.935,Little Lyman Lake,Mountain View
-111.672,40.449,Little Mill,
-112.49,38.261,Little Reservoir,Beaver
-111.443,37.725,Little Spencer Flat - Grand Staircase Nat Mon,Escalante
-111.621,41.779,Lodge,Logan
-111.261,40.31,Lodgepole,Heber City
-109.466,40.812,Lodgepole,Dutch John
-110.78,38.099,Lonesome Beaver,Hanksville
-112.605,40.484,Loop,Salt Lake City
-110.932,40.681,Lost Creek,Kamas
-111.275,38.108,Lower Bowns,Torrey
-111.643,41.287,Lower Meadows,Ogden
-112.592,40.492,Lower Narrows,Dugway
-111.116,40.593,Lower Provo River,Kamas
-109.591,40.984,Lucerne,Manila
-111.717,38.556,Mackinaw,Loa
-111.146,39.809,Madsen Bay  - Scofield State Park,Huntington
-111.666,41.27,Magpie,Ogden
-112.486,38.269,Mahogany Cove,Beaver
-111.4,41.965,Main - Bear Lake State Park,Garden City
-111.738,38.525,Mallard Bay Overflow,Richfield
-109.709,40.924,Manns - Flaming Gorge,Manila
-111.542,39.254,Manti,Manti
-111.692,39.964,Maple Bench,Payson
-111.687,39.557,Maple Canyon,Moroni
-112.09,39.015,Maple Grove,Scipio
-112.172,39.061,Maple Hollow,
-111.693,39.957,Maple Lake,Payson
-111.866,41.228,Maples,Ogden
-110.397,40.952,Marsh Lake,Mountan View
-109.303,38.543,Masons Draw,Moab
-110.851,38.072,McMillan Springs,Hanksville
-112.705,37.067,Meadows - Coral Pink Sand Dunes Dispersed,Kanab
-111.103,40.489,Mill Hollow,Woodland
-111.193,39.091,Millsite State Park,Ferron
-110.624,40.534,Miners Gulch,Duchesne
-112.83,38.215,Minersville State Park,Minersville
-110.885,40.701,Mirror Lake,Kamas
-110.166,37.003,Mitten View Campground,
-111.031,38.339,Mix Pad Dispersed,Hanksville
-111.497,41.461,Monte Cristo,Woodruff
-110.513,40.57,Moon Lake,Duchesne
-109.597,38.542,Moonflower Canyon,Moab
-110.892,40.695,Moosehorn,Kamas
-111.13,39.79,Mountain View  - Scofield State Park,Huntington
-111.603,40.407,Mt. Timpanogos,Orem
-109.44,40.927,Mustang Ridge - Flaming Gorge,Dutch John
-109.985,37.609,Natural Bridges,Blanding
-112.788,37.521,Navajo Lake,Cedar City
-109.539,37.781,Nizhoni,Blanding
-112.168,37.638,North - Bryce National Park,Bryce Canyon
-111.942,39.353,North and West Beaches  - Yuba State Park,Levan
-111.907,41.37,North Fork County Park,Eden
-112.053,41.417,North Marina - Willard Bay State Park,Willard
-111.621,40.329,Nunns Park,Orem
-112.26,39.353,Oak Creek,Oak City
-111.342,38.089,Oak Creek,Torrey
-113.452,37.317,Oak Grove,Pine Valley
-109.476,38.644,Oak Grove,Moab
-109.624,40.742,Oaks Park,Vernal
-112.351,39.689,Oasis - Little Sahara Rec Area,Nephi
-112.028,39.377,Oasis - Yuba State Park,Levan
-111.159,39.539,Old Folks Flat,Huntington
-109.272,38.503,Oowah,Moab
-112.016,38.167,Otter Creek State Park,Antimony
-112.027,39.405,Painted Rocks - Yuba State Park,Levan
-111.669,39.209,Palisade State Park,Sterling
-112.655,37.701,Panguitch Lake,Panguitch
-109.913,40.666,Paradise,Lapoint
-112.984,37.909,Parowan Gap Petroglyphs,Parowan
-111.643,39.93,Payson Lakes,Payson
-109.685,40.203,Pelican Lake,Vernal
-111.649,41.285,Perception Park,Ogden
-111.949,37.744,Pine Lake,Bryce Canyon
-114.024,37.522,Pine Park,
-113.469,37.377,Pine Valley Rec Area,Veyo
-111.692,41.628,Pioneer,Hyrum
-111.653,38.618,Piute,Loa
-112.198,38.32,Piute State Park,Antimony
-111.337,38.102,Pleasant Creek,Torrey
-112.831,37.61,Point Supreme - Cedar Breaks National Monument,Cedar City
-110.06,40.679,Pole Creek,Whiterocks
-112.673,37.089,Ponderosa Grove - Coral Pink Sand Dunes,Kanab
-111.713,39.766,Ponderosa Uinta,Nephi
-111.695,37.938,Posy Lake,Escalante
-111.268,39.45,Potters Pond,Huntington
-111.653,41.774,Preston Valley,Logan
-110.917,39.759,Price Canyon,Price
-113.395,37.187,Quail Creek State Park,Hurricane
-111.564,41.899,Red Banks,Garden City
-112.309,37.743,Red Canyon,Panguitch
-109.559,40.889,Red Canyon - Flaming Gorge,Dutch John
-113.405,37.225,Red Cliffs,St. George
-109.421,40.589,Red Fleet State Park,Vernal
-109.707,40.803,Red Springs,Vernal
-111.588,40.615,Redman,Murray
-111.348,41.846,Rendezvous - Bear Lake State Park,Laketown
-111.148,40.12,Renegade,Heber City
-110.325,40.575,Reservoir,Roosevelt
-110.337,40.59,Riverview,Altonah
-111.586,40.269,Rock Canyon,Heber City
-111.34,40.602,Rock Cliff - Jordanelle State Park,Heber City
-111.978,37.497,Rock Springs Bench - Grand Staircase Nat Mon,Henrieville
-111.394,40.783,Rockport State Park,Peoa
-110.665,39.079,San Rafael Bridge,Cleveland
-113.697,37.3,Sand Cove Reservoir,Veyo
-109.509,38.582,Sand Flats,Moab
-113.385,37.123,Sand Hollow State Park,Hurricane
-109.613,37.264,Sand Island,Bluff
-112.389,39.639,Sand Mountain  - Little Sahara Rec Area,Nephi
-111.341,40.141,Sawmill Hollow,Springville
-111.012,40.592,Shady Dell,Kamas
-111.337,39.98,Sheep Creek,Payson
-109.675,40.923,Sheep Creek Bay - Flaming Gorge,Flaming Gorge
-111.134,40.617,Shingle Creek ATV,Kamas
-112.782,40.035,Simpson Springs,
-111.334,38.161,Singletree,Teasdale
-109.526,40.865,Skull Creek - Flaming Gorge,Dutch John
-111.106,40.766,Smith - Morehouse,Oakley
-111.753,41.87,Smithfield,
-113.642,37.203,Snow Canyon State Park,Ivins
-111.027,40.579,Soapstone,Kamas
-111.053,40.156,Soldier Creek,Heber City
-112.983,37.204,South - Zion National Park,Springdale
-111.272,41.925,South Eden - Bear Lake State Park,Garden City
-111.654,41.281,South Fork,Huntsville
-112.076,41.353,South Marina - Willard Bay State Park,Willard
-110.661,38.657,South Temple Wash - dispersed,Hanksville
-111.502,40.024,Spanish Fork River Park,Spanish Fork
-111.601,40.073,Spanish Oaks Campground,Spanish Fork
-110.001,40.837,Spirit Lake,Manila
-109.253,40.442,Split Mountain - Dinosaur National Monument,Jensen
-111.423,39.442,Spring City,
-111.717,41.753,Spring Hollow,Logan
-112.774,37.519,Spruces,Cedar City
-111.636,40.642,Spruces,Salt Lake City
-109.071,37.383,Square Tower Ruins - Hovenweep National Monument,Bluff
-109.801,38.147,Squaw Flat - Canyonlands National Park,Monticello
-110.7,37.507,Stanton Creek - Glen Canyon National Rec Area,Lake Powell
-110.662,37.849,Star Spring,Hanksville
-110.454,40.19,Starvation State Park,Duchesne
-112.032,37.001,State Line - House Rock Valley,Marble Canyon
-110.383,40.983,Stateline,Mountain View
-111.336,37.87,Steep Creek Bench - Burr Trail Rd - Grand Staircase Nat Mon,Boulder
-109.542,40.514,Steinaker State Park,Vernal
-110.835,40.868,Stillwater,Evanston
-111.175,40.182,Strawberry Bay - Strawberry Reservoir,Provo
-110.884,40.791,Sulphur,Evanston
-111.519,38.342,Sunglow,Bicknell
-111.461,41.92,Sunrise,Garden City
-111.84,41.004,Sunset,Farmington
-112.175,37.622,Sunset - Bryce National Park,Bryce Canyon
-110.345,40.6,Swift Creek,Altonah
-110.914,38.365,Swing Arm City OHV Dispersed,Hanksville
-111.698,40.572,Tanners Flat,Sandy
-111.134,40.618,Taylors Fork ATV,Kamas
-112.818,37.534,Te - Ah,Cedar City
-112.414,38.301,Three Creeks Reservoir Dispersed,Beaver
-111.646,40.432,Timpooneke,
-111.729,39.901,Tinney Flat,Santaquin
-111.638,41.891,Tony Grove Lake,Logan
-110.952,40.682,Trial Lake,Kamas
-111.488,39.123,Twelve Mile Flat,Mayfield
-110.144,40.623,Uinta Canyon,Roosevelt
-111.387,40.03,Unicorn,Spanish Fork
-109.489,38.649,Upper Big Bend,Moab
-111.636,41.291,Upper Meadows,Ogden
-112.594,40.492,Upper Narrows,Salt Lake City
-111.541,39.188,Upper Six Mile Ponds,Sterling
-110.701,40.556,Upper Stillwater,Mountain Home
-111.734,40.237,Utah Lake State Park,Provo
-109.85,37.316,Valley of the Gods Dispersed,Bluff
-112.385,39.988,Vernon Reservoir,Vernon
-110.159,40.636,Wandin,Roosevelt
-111.653,40.47,Warner,Pleasant Grove
-109.276,38.519,Warner Lake,Moab
-111.489,40.548,Wasatch Mountain State Park,Park City
-113.409,37.166,Washington County Regional Park,Hurricane
-110.961,40.679,Washington Lake,Kamas
-112.988,37.196,Watchman - Zion National Park,Springdale
-111.601,41.295,Weber Memorial Park,Huntsville
-110.76,39.094,Wedge Overlook,Cleveland
-112.589,37.746,White Bridge,Panguitch
-111.89,37.08,White House Trailhead - Paria Canyon - Grand Staircase Nat Mon,Page
-112.315,39.74,White Sands - Little Sahara Rec Area,Nephi
-109.942,40.62,Whiterocks,Whiterocks
-111.528,40.132,Whiting,Mapleton
-109.606,38.536,Williams Bottom,Moab
-109.889,38.383,Willow Flat - Island in the Sky - Canyonlands National Park,Moab
-111.613,39.162,Willow Lake,Manti
-111.901,40.391,Willow Park - Lehi,Lehi
-109.673,38.696,Willow Springs Trail Dispersed,Moab
-109.713,40.923,Willows,Manila
-111.633,41.292,Willows,Ogden
-109.462,38.176,Windwhistle,Moab
-111.644,41.797,Wood Camp,Logan
-110.637,40.536,Yellow Pine,Mountain Home
-111.173,40.631,Yellow Pine,Kamas
-110.337,40.542,Yellowstone,Mountain Home
-110.333,40.546,Yellowstone Bridge,Altonah
