Longitude,Latitude,Name,Location
-85.346,42.255,Cold Brook County Park,Climax
-84.949,43.664,Coldwater Lake Family Park,Weidman
-86.436,46.221,Colwell Lake Rec Area,Munising
-85.901,43.758,Condon Lake,Bitely
-86.561,46.195,Cookson Lake,Munising
-86.609,46.153,Corner Lake Rec Area,Munising
-88.94,46.752,Courtney Lake,Mass City
-86.326,42.3,Covert Park,Covert
-85.188,44.977,Craven County Park,Kearney
-85.19,43.867,Crittenden County Park,Sears
-85.284,44.328,Crooked Lake County Park,Lake City
-85.665,43.435,Croton Township Park,Newaygo
-85.36,46.695,Culhane Lake - State Forest,Newberry
-90.183,46.464,Curry Park,Ironwood
-86.261,46.459,Cusino Lake - State Forest,Melstrand
-86.02,44.899,D. H. Day - Sleeping Bear Dunes National Lakeshore,Empire
-88.183,46.078,Dawson Lake Park,Crystal Falls
-85.453,42.617,Deep Lake - Yankee Springs State Rec Area,Middleville
-88.324,46.325,Deer Lake - State Forest,Crystal Falls
-84.001,45.958,DeTour - Lake Superior State Forest,De Tour
-85.813,43.613,Diamond Lake Co Park,White Cloud
-85.934,44.203,Dorner Lake,Wellston
-85.997,44.132,Driftwood Valley,Irons
-83.788,45.998,Drummond Island Township Park,Drummond Island
-85.007,44.218,Dyer Lake - State Forest,Falmouth
-85.944,46.466,East Branch Fox River - State Forest,Seney
-85.14,45.156,East Jordan Tourist Park,East Jordan
-83.492,44.278,East Tawas City Park,East Tawas
-86.298,44.252,Eastlake Village Campground,Eastlake
-84.835,42.544,Eaton County Fairgrounds,Charlotte
-85.787,43.421,Ed H. Henning Park,Newaygo
-89.94,46.484,Eddy Park - Sunday Lake,Wakefield
-86.434,42.107,Eden Springs Park Campground,Benton Harbor
-84.428,45.185,Elk Hill Trail Camp - State Forest,Wolverine
-86.035,42.534,Ely Lake - Allegan State Game Area,Allegan
-83.902,45.061,Emerick Park,Hillman
-88.856,46.857,Emily Lake State Forest,Houghton
-86.003,44.788,Empire Township Campground,Empire Airport
-85.171,46.058,Epoufette Township Park,Epoufette
-83.982,45.11,Ess Lake - Mackinaw State Forest,Atlanta
-83.095,43.552,Evergreen County Park,Cass City
-87.438,46.283,Farquar - Metsa Tourist Park,Gwinn
-87.438,46.283,Farquar Metsa Tourist Park - Gwinn,Gwinn
-86.668,45.712,Fayette State Park,Garden
-83.78,43.629,Finn Road Campground,Essexville
-85.314,45.305,Fishermans Island State Park,Charlevoix
-86.707,45.937,Flowing Well Recreation Area,Rapid River
-84.75,45.933,Foley Creek,St. Ignace
-86.869,46.307,Forest Lake - State Forest,Chatham
-85.402,44.673,Forks - State Forest,Williamsburg
-85.338,42.335,Fort Custer State Rec Area,Augusta
-87.87,47.467,Fort Wilkins State Park,Copper Harbor
-87.309,45.472,Fox Co Park,Cedar River
-86.029,46.4,Fox River - State Forest,Seney
-85.965,43.459,Fremont Lake City Park,Fremont
-83.847,44.621,Gabions,Glennie
-85.939,44.778,Garey Lake Trail Camp - State Forest,Empire
-85.295,46.154,Garnet Lake - State Forest,Garnet
-87.866,46.073,Genes Pond - State Forest,Felch
-87.007,45.847,Gladstone Bay,Gladstone
-84.49,43.977,Gladwin City Park,Gladwin
-85.92,43.871,Gleasons Landing,Baldwin
-88.238,46.072,Glidden Lake - Copper Country State Forest,Crystal Falls
-88.883,46.172,Golden Lake,Iron River
-84.84,44.761,Goose Creek Trail Camp - State Forest,Frederic
-85.243,44.357,Goose Lake - State Forest,Lake City
-86.545,46.072,Gooseneck Lake,Rapid River
-85.88,44.26,Government Landing,Brethren
-86.245,43.056,Grand Haven State Park,Grand Haven
-85.848,44.592,Grass Lake - State Forest,Thompsonville
-88.451,47.341,Gratiot River County Park,Ahmeek
-85.065,45.035,Graves Crossing - State Forest,Mancelona
-84.072,42.364,Green Lake - Waterloo State Rec Area,Chelsea
-83.545,42.822,Groveland Oaks County Park,Holly
-85.324,44.716,Guernsey Lake - State Forest,Kalkaska
-85.518,42.617,Gun Lake - Yankee Springs State Rec Area,Middleville
-88.06,46.187,Gust Newberg Park,Channing
-84.613,45.301,Haakwood - State Forest,Wolverine
-83.826,44.403,Hale Plainfield Township Park,Hale
-88.621,47.136,Hancock Rec Area,Hancock
-83.293,44.649,Harrisville State Park,Harrisville
-84.67,44.735,Hartwick Pines State Park,Grayling
-85.362,43.767,Haymarsh State Game Area,Big Rapids Twp.
-85.604,46.625,Headquarters Lake - State Forest,Newberry
-85.993,44.438,Healy Lake - State Forest,Bear Lake
-85.504,44.233,Hemlock,Cadillac
-89.79,46.332,Henry Lake,Marenisco
-84.719,43.801,Herrick Rec Area,Clare
-85.601,46.608,High Bridge - State Forest,Newberry
-85.889,43.771,Highbanks,Bitely
-83.606,42.634,Highland State Rec Area,White Lake
-83.883,45.465,Hoeft State Park,Rogers City
-86.272,43.14,Hoffmaster State Park,Norton Shores
-85.307,46.081,Hog Island Point - State Forest,Naubinway
-85.658,46.615,Holland Lake - State Forest,Newberry
-86.208,42.774,Holland State Park,Holland
-83.525,42.823,Holly State Rec Area,Holly
-85.321,44.482,Hopkins Creek Trail Camp - State Forest,Fife Lake
-86.147,44.424,Hopkins Memorial Park,Bear Lake
-83.765,44.601,Horseshoe Lake,Curran
-84.775,44.401,Houghton Lake - Roscommon State Forest,Houghton Lake
-88.584,47.121,Houghton RV Park,Houghton
-84.57,44.142,House Lake - Tittabawassee State Forest,Gladwin
-86.701,46.291,Hovey Lake Camping Area,Munising
-83.95,43.735,Hoyles Marina and Campground,Linwood
-85.616,43.696,Hungerford Lake,Big Rapids Twp.
-86.165,46.667,Hurricane River - Pictured Rocks National Lakeshor,Munising
-89.071,46.218,Imp Lake,Watersmeet
-85.822,43.672,Indian Lake,White Cloud
-86.404,46.155,Indian River,Manistique
-85.759,44.623,Interlochen State Park,Interlochen
-85.134,42.93,Ionia State Rec Area,Saranac
-88.635,46.092,Iron River RV Park,Iron River
-84.142,44.51,Island Lake - Mio,
-86.651,46.271,Island Lake - Munising,Wetmore
-87.369,45.389,J.W. Wells State Park,Stephenson
-84.161,45.089,Jackson Lake - State Forest,Atlanta
-83.597,44.678,Jewell Lake,Barton City
-86.357,43.705,John Gurney City Park,Hart
-84.408,45.045,Johnsons Crossing Trail Camp - State Forest,Johannesburg
-84.588,44.784,Jones Lake - State Forest,Grayling
-86.018,44.37,Kaleva Village Park,Kaleva
-84.625,44.665,Keystone Landing - State Forest,Grayling
-88.402,46.531,King Lake - Copper County State Forest,Covington
-86.227,46.585,Kingston Lake - State Forest,Grand Marais
-84.461,46.26,Kinross RV Park East,Kinross Charter Twp.
-84.489,46.266,Kinross RV Park West,Kinross Charter Twp.
-87.431,45.319,Kleinke Park,Menominee
-84.58,44.633,Kneff Lake,Grayling
-85.862,44.712,Lake Ann - State Forest,
-88.017,45.839,Lake Antoine Park,Iron Mountain
-85.395,44.412,Lake Billings Campground,Manton
-85.799,44.683,Lake Dubonnet - State Forest,Interlochen
-85.802,44.686,Lake Dubonnet Trail Camp - State Forest,Interlochen
-89.552,46.411,Lake Gogebic County Park,Marenisco
-89.571,46.46,Lake Gogebic State Park,Marenisco
-84.254,41.828,Lake Hudson State Rec Area,Clayton
-84.816,44.656,Lake Margarethe - State Forest,Grayling
-84.696,44.865,Lake Marjory - State Forest,Gaylord
-84.968,45.983,Lake Michigan,St. Ignace
-86.423,44.118,Lake Michigan Rec Area,Free Soil
-90.16,46.149,Lake of the Falls County Park,Mercer
-88.76,46.081,Lake Ottawa,Iron River
-88.723,46.393,Lake Ste. Kathryn,Trout Creek
-85.763,46.677,Lake Superior - State Forest,Grand Marais
-82.497,43.124,Lakeport State Park,Fort Gratiot Twp.
-89.493,46.272,Langford Lake,Watersmeet
-88.436,46.785,Lanse Township Park,Lanse
-85.547,45.21,LeeIanau State Park,Northport
-85.82,43.908,Leverentz Lake - State Forest,Baldwin
-82.795,44.021,Lighthouse County Park,Port Hope
-85.696,44.132,Lincoln Bridge - State Forest,Luther
-86.45,46.164,Little Bass Lake,Manistique
-86.983,45.839,Little Bay De Noc Rec Area,Rapid River
-86.363,46.558,Little Beaver Lake  - Pictured Rocks National Lake,Munising
-85.016,46.019,Little Brevoort Lake (North) - State Forest,Brevort
-85.009,46.015,Little Brevoort Lake (South) - State Forest,Brevort
-90.326,46.607,Little Girls Point County Park,Ironwood
-87.334,46.282,Little Lake - State Forest,Gwinn
-84.28,44.857,Little Wolf Lake - State Forest,Lewiston
-85.151,44.749,Log Lake Co Park,Kalkaska
-85.253,44.355,Long Lake (Missaukee) - State Forest,Lake City
-85.375,44.333,Long Lake (Wexford) - State Forest,Cadillac
-83.449,45.194,Long Lake County Park,Alpena
-85.727,46.276,Luce County Park,Helmer
-86.505,44.033,Ludington State Park,Free Soil
-84.272,44.675,Luzerne Trail Camp,Luzerne
-86.53,46.07,Lyman Lake,Rapid River
-84.064,44.578,Mack Lake,Mio
-84.974,45.373,Magnus Park,Petoskey
-84.847,44.695,Manistee River Bridge - State Forest,Grayling
-84.708,45.488,Maple Bay - State Forest,Brutus
-85.209,44.331,Maple Grove City Park,Lake City
-84.827,43.062,Maple River Campground,Pewamo
-84.896,41.935,Marble Lake County Park,Quincy
-89.093,46.268,Marion Lake 1,Watersmeet
-89.083,46.267,Marion Lake 2,Watersmeet
-85.589,42.335,Markin Glen County Park,Kalamazoo
-87.408,46.571,Marquette Tourist Park,Marquette
-86.426,43.909,Mason County,Ludington
-83.904,44.773,McCollum Lake - State Forest,Curran
-88.609,47.237,McLain State Park,Hancock
-85.987,46.182,Mead Creek - State Forest,Germfask
-87.272,45.991,Mead Paper - Boney Falls,Cornell
-86.44,43.783,Mears State Park,Pentwater
-86.457,43.459,Meinert County Park,Montague
-85.042,41.937,Memorial Park Campground - Coldwater,Coldwater
-85.156,43.804,Merrill Lake Park,Sears
-86.122,46.031,Merwin Creek - State Forest,Gulliver
-83.357,42.945,Metamora - Hadley Rec Area,Metamora
-88.199,46.163,Michigamme Reservoir Site 13,Crystal Falls
-88.178,46.17,Michigamme Reservoir Site 14,Crystal Falls
-88.302,46.175,Michigamme Reservoir Site 19,Crystal Falls
-88.205,46.147,Michigamme Reservoir Site 20,Crystal Falls
-85.793,46.084,Milakokia Lake - State Forest,Naubinway
-85.899,43.627,Minnie Pond,White Cloud
-84.146,44.663,Mio Pond - State Forest,Mio
-85.224,44.339,Missaukee Lake County Park,Lake City
-85.453,44.236,Mitchell State Park,Cadillac
-84.639,46.473,Monocle Lake Rec Area,Bay Mills
-83.62,44.434,Monument,Oscoda
-88.073,46.458,Moose Rapids Township,North Republic
-89.604,46.242,Moosehead Lake,Marenisco
-85.422,46.698,Mouth of Two Hearted River - State Forest,Deer Park
-86.678,46.441,Munising Municipal Tourist Park,Munising
-84.281,46.213,Munuscong River - State Forest,Pickford
-83.814,42.509,Murray Lake - Brighton Rec Area,Brighton
-85.629,46.676,Muskallonge Lake State Park,Newberry
-86.356,43.262,Muskegon State Park,Muskegon
-84.239,44.752,Muskrat Lake - State Forest,Lewiston
-85.579,46.351,Natalie - State Forest,Newberry
-85.585,43.505,Newaygo State Park,Newaygo
-85.904,43.723,Nichols Lake,Bitely
-88.633,47.227,North Canal Township Park,Houghton
-87.385,45.475,North Cedar River State Forest Campground - Escanaba River,Stephenson
-86.306,46.49,North Gemini Lake - State Forest,Shingleton
-84.763,44.512,North Higgins Lake State Park,Roscommon
-88.043,46.285,North Horseshoe Lake - State Forest,Witch Lake
-82.656,43.856,North Park,Harbor Beach
-85.786,44.382,Northern Exposure Campground,Mesick
-88.682,46.416,Norway Lake,Sidnaw
-87.832,46.069,Norway Lake Park,Feltch
-85.45,41.916,Nottawa Park,Centreville
-87.246,45.573,O. B. Fuller County Park,Escanaba
-83.127,43.996,Oak Beach County Park,Port Austin
-84.056,45.394,Ocqueoc Falls - State Forest,Rogers City
-85.852,44.061,Old Grade,Irons
-83.481,44.442,Old Orchard Park,Oscoda
-85.417,44.492,Old US131 - State Forest,Fife Lake
-84.228,45.435,Onaway State Park,Onaway
-89.624,46.549,Ontonagon County Park,Bergland
-89.285,46.889,Ontonagon Township Park,Ontonagon
-86.314,44.283,Orchard Beach State Park,Manistee
-83.403,42.886,Ortonville State Rec Area,Ortonville
-84.138,44.657,Oscoda County Park,Mio
-83.413,44.921,Ossineke - State Forest,Ossineke
-84.7,44.966,Otsego Lake County Park,Gaylord
-84.689,44.933,Otsego Lake State Park,Gaylord
-83.458,43.214,Otter Lake Park,
-85.609,43.504,Oxbow Park,Newaygo
-84.296,44.675,Parmalee Bridge - State Forest,Luzerne
-88.209,46.024,Peavy Pond Site 10,Crystal Falls
-88.223,46.016,Peavy Pond Site 27,Crystal Falls
-88.207,45.99,Peavy Pond Site 9,Crystal Falls
-88.509,46.04,Pentoga Park,Crystal Falls
-88.674,46.364,Perch Lake,Watton
-85.603,46.631,Perch Lake - State Forest,Newberry
-87.729,46.807,Perkins Co Park,Big Bay
-87.728,46.809,Perkins County Park,Big Bay
-85.798,44.202,Peterson Bridge,Wellston
-86.597,46.229,Petes Lake Recreation Area,Wetmore
-84.909,45.404,Petoskey State Park,Petoskey
-85.813,43.773,Pettibone Lake,Bitely
-84.771,43.83,Pettit Park,Clare
-84.973,44.796,Pickerel Lake (Kalkaska) - State Forest,Kalkaska
-84.518,45.178,Pickerel Lake (Otsego) - State Forest,Wolverine
-84.465,45.157,Pigeon Bridge - State Forest,Vanderbilt
-84.429,45.176,Pigeon River - State Forest,Vanderbilt
-85.417,46.644,Pike Lake (Paradise) - State Forest,Newberry
-87.567,46.266,Pike Lake - State Forest,Gwinn
-84.042,42.423,Pinckney State Rec Area,Pinckney
-83.923,43.853,Pinconning County Park,Pinconning
-84.446,45.245,Pine Grove - State Forest,Wolverine
-86.009,44.196,Pine Lake,Wellston
-85.978,42.549,Pine Point - Allegan State Game Area,Allegan
-83.599,44.563,Pine River,Glennie
-86.116,43.53,Pines Point,Hesperia
-85.029,45.017,Pinney Bridge - State Forest,Mancelona
-86.368,43.284,Pioneer Park (Muskegon County),Muskegon
-87.077,45.796,Pioneer Trail Park,Gladstone
-86.117,44.716,Platte River - Sleeping Bear National Lakeshore,Honor
-85.979,44.646,Platte River - State Forest,Honor
-84.35,42.401,Pleasant Lake,Henrietta
-89.574,46.282,Pomeroy Lake,Watersmeet
-83.49,42.687,Pontiac Lake State Rec Area,White Lake Twp.
-83.051,44.007,Port Crescent State Park,Port Austin
-86.535,45.727,Portage Bay - State Forest,Garden
-84.242,42.325,Portage Lake - Waterloo State Rec Area,Grass Lake Charter Twp.
-90.53,46.463,Potato River Falls County Forest,Gurney
-85.023,42.046,Potawatomi Rec Area,Union City
-89.979,46.707,Presque Isle - Porcupine Mountains State Park,Ironwood
-85.657,46.603,Pretty Lake - State Forest,Newberry
-83.529,42.559,Proud Lake State Rec Area,
-84.419,44.671,Rainbow Bend - State Forest,Grayling
-85.516,43.885,Rambadt City Park,Reed City
-85.657,44.18,Ravine,Cadillac
-84.857,44.36,Reedsburg Dam - State Forest,Merritt
-84.028,44.398,Rifle River State Rec Area,Lupton
-87.622,45.104,River Park Campground,Menominee
-83.773,44.461,Rollways,Hale
-85.383,44.071,Rose Lake Park,Tustin
-86.262,46.487,Ross Lake - State Forest,Melstrand
-83.664,44.343,Round Lake,National City
-84.453,45.135,Round Lake - State Forest,Vanderbilt
-88.306,46.102,Runkle Lake,Crystal Falls
-85.937,44.167,Sand Lake - Manistee,Wellston
-85.629,43.5,Sandy Beach County Park,Newaygo
-82.575,43.512,Sanilac County Park - Forester,Port Sanilac
-85.896,43.763,Sawkaw Lake,Bitely
-90.437,46.562,Saxon Harbor County Park,Saxon
-85.457,44.653,Schecks Place - State Forest,Traverse City
-85.447,44.652,Schecks Place Trail Camp - State Forest,Traverse City
-85.267,43.6,School Section Lake Park,Mecosta
-86.279,43.944,Scottville Riverside Park,Scottville
-85.81,44.359,Seaton Creek,Mesick
-83.463,43.737,Sebewaing County Park,Sebewaing
-85.963,46.354,Seney Township,Seney
-83.648,42.817,Seven Lakes State Park,Fenton
-87.817,45.419,Shakey Lakes Park,Stephenson
-86.332,41.953,Shamrock Park,Berrien Springs
-85.064,46.713,Shelldrake Dam - State Forest,Paradise
-84.418,46.487,Sherman City Park,Sault Ste Marie
-84.171,45.239,Shoepac Lake - State Forest,Onaway
-84.479,44.822,Shupac Lake - State Forest,Grayling
-85.685,44.117,Silver Creek - State Forest,Luther
-85.927,42.66,Silver Creek Co Park,Hamilton
-88.019,46.2,Silver Lake,Channing
-86.494,43.662,Silver Lake State Park,Mears
-83.213,43.98,Sleeper State Park,Caseville
-84.408,42.929,Sleepy Hollow State Park,Laingsburg
-84.869,46.351,Soldier Lake Rec Area,Raco
-86.304,46.481,South Gemini Lake - State Forest,Shingleton
-84.678,44.423,South Higgins Lake State Park,Roscommon
-85.791,46.176,South Manistique Lake - State Forest,Curtis
-86.332,45.943,South Shore - Indian Lake State Park,Manistique
-88.947,46.505,Sparrow Rapids,Kenton
-85.363,44.563,Spring Lake - State Forest,Fife Lake
-86.202,43.075,Spring Lake Tourist Park,Spring Lake
-85.538,45.75,St. James Township,Beaver Island
-82.709,43.944,Stafford County Park,Port Hope
-89.177,46.537,Stannard Town Campground,Bruce Crossing
-83.338,41.92,Sterling State Park,Monroe
-84.413,45.392,Stoney Creek Trail Camp - State Forest,Onaway
-84.72,45.857,Straits State Park,St Ignace
-87.68,45.971,Stromberg Park,Hardwood
-87.784,45.616,Sturgeon Bend Town Park,Faithorn
-88.656,46.57,Sturgeon River,Baraga
-84.122,42.344,Sugarloaf Lake - Waterloo State Rec Area,Chelsea
-85.103,43.924,Sulak,Sears
-83.722,45.209,Sunken Lake County Park,Posen
-85.333,44.029,Sunrise Lake Park,LeRoy
-84.643,42.154,Swains Lake,Pulaski
-89.322,46.24,Sylvania - Clark Lake,Watersmeet
-85.036,46.555,Tahquamenon Falls 1 State Park,Paradise
-85.218,46.605,Tahquamenon Falls 2 State Park,Paradise
-86.202,43.075,Tanglefoot - Spring Lake Tourist Park,Spring Lake
-83.443,44.255,Tawas Point State Park,East Tawas
-88.875,46.389,Tepee Lake,Trout Creek
-84.979,46.319,Three Lakes,Sault Ste Mari
-83.558,45.019,Thunder Bay River - State Forest,Alpena
-85.26,45.069,Thurston Co Park,Central Lake
-85.996,43.948,Timber Creek,Branch Twp.
-84.181,45.218,Tomahawk Creek Flooding - State Forest,Onaway
-84.165,45.231,Tomahawk Lake - State Forest,Onaway
-84.361,45.114,Town Corner Lake - State Forest,Johannesburg
-86.353,43.416,Trailway Campground,Montague
-85.551,44.746,Traverse City State Park,Traverse City
-84.569,44.135,Trout Lake - Tittabawassee State Forest,Meredith
-85.043,46.191,Trout Lake City Park,Trout Lake
-86.211,46.643,Twelvemile - Pictured Rocks National Lakeshore,Munising
-84.29,45.537,Twin Lakes - State Forest,Cheboygan
-88.857,46.891,Twin Lakes State Park,Toivola
-85.292,42.652,Tyden City Park,Hastings
-86.08,44.258,Udell Rollways,Wellston
-89.64,46.823,Union Bay - Porcupine Mountains State Park,Ontonagon
-84.839,44.75,Upper Manistee River - State Forest,Frederic
-90.413,46.371,Upson Community Park,Upson
-85.746,43.473,Utley Lake,White Cloud
-86.304,42.335,Van Buren State Park,South Haven
-83.372,44.471,Van Etten Lake - State Forest,Oscoda
-87.989,46.526,Van Riper State Park,Champion
-83.66,43.592,Vanderbilt County Park,Quanicassee
-85.946,44.658,Veterans Memorial - State Forest,Honor
-85.15,44.159,Veterans Memorial Park - Marion,Marion
-87.526,45.699,Veterans Memorial Park - Powers,Powers
-88.404,47.189,Village Park,Lake Linden
-84.131,42.067,W. J. Hayes State Park,Onsted
-85.397,43.135,Wabasis Lake County Park,Rockford
-82.622,43.772,Wagener County Park,Harbor Beach
-84.148,44.554,Wagner Lake,Rose City
-84.374,44.782,Walsh Road Trail Camp - State Forest,Grayling
-86.595,41.901,Warren Dunes State Park,Sawyer
-83.494,42.225,Wayne County Fairgrounds RV,Belleville
-88.259,45.828,WE Energies - site 24,Iron Mountain
-88.255,45.83,WE Energies - site 34,Iron Mountain
-84.721,45.299,Weber Lake - State Forest,Wolverine
-90.394,46.409,Weber Lake County Park,Hurley
-86.575,41.942,Weko Beach,Bridgman
-87.746,46.187,West Branch - State Forest,Ralph
-86.361,45.97,West Shore - Indian Lake State Park,Manistique
-86.156,43.911,Whelan Lake,Walhalla
-85.387,44.817,Whitewater Township Park,Williamsburg
-85.088,45.235,Whiting County Park,Boyne City
-86.627,46.218,Widewaters Rec Area,Munising
-84.9,45.746,Wilderness State Park,Carp Lake
-84.807,44.031,Wilson State Park,Harrison
-83.469,43.122,Wolverine,Columbiaville
-85.24,45.163,Wooden Shoe County Park,Banks
-85.988,46.673,Woodland Park,Grand Marais
-85.042,45.236,Young State Park,Boyne City
-95.94,43.64,Adrian City Park,Adrian
-92.791,44.848,Afton State Park,Hastings
-93.713,46.54,Aitkin County Campground,Aitkin
-94.735,47.003,Akeley City Campground,Akeley
-95.125,44.548,Alexander Ramsey Park,Redwood Falls
-93.907,44.522,Allansons Park,Henderson
-97.004,48.191,Alvarado City Park,Alvarado
-95.618,45.32,Ambush City Park,Benson
-95.857,46.805,American Legion Park - Detroit Lakes,Detroit Lakes
-93.3,47.138,American Legion Park - Warba,Warba
-92.555,46.372,Anderson - Berger Park,Duquette
-95.108,43.527,Anderson - Brown County Parks,Jackson
-94.882,46.699,Andersons Crossing,Nimrod
-93.694,45.425,Ann Lake - Sand Dunes State Forest,Zimmerman
-96.021,45.204,Appleton Municipal Campground,Appleton
-96.021,45.204,Appleton Municipal Park,Appleton
-92.811,48.407,Ash River - Kabetogama State Forest,Orr
-95.4,47.528,Bagley City Park,Bagley
-90.818,47.845,Baker Lake,Tofte
-93.635,45.029,Baker Park Reserve,Maple Plain
-92.848,46.171,Banning State Park,Sandstone
-92.691,46.503,Barnum City Park,Barnum
-93.396,47.79,Bass Lake,Effie
-93.945,44.811,Baylor Co Park,Norwood
-92.038,44.385,Beach Park at Hungry Point,Wabasha
-92.085,47.792,Bear Head Lake State Park,Ely
-93.267,47.678,Bear Lake ? George Washington State Forest,Togo
-91.578,43.64,Beaver Creek Valley State Park,Caledonia
-95.055,44.58,Beaver Falls Co Park,Morton
-94.166,45.748,Benton Beach,Rice
-93.486,46.71,Bergland County Park,Palisade
-95.068,46.268,Bertha City Park,Bertha
-94.511,48.174,Big Bog State Rec Area,Waskish
-93.802,48.195,Big Falls City,Big Falls
-92.499,47.705,Big Rice Lake,Virginia
-96.441,45.555,Big Stone County Toqua Park,Graceville
-96.513,45.383,Big Stone Lake State Park,Ortonville
-94.975,44.575,Birch Coulee Co Park,Morton
-91.781,47.759,Birch Lake,Ely
-94.771,45.773,Birch Lake - Birch Lake State Forest,Melrose
-96.192,43.717,Blue Mounds State Park,Luverne
-96.513,47.293,Bosworth City Park,Ada
-92.418,46.05,Boulder - St Croix State Forest,Hinckley
-93.789,44.184,Bray County Park,Madison Lake
-94.582,43.551,Bright Lake Co Park,Welcome
-96.474,46.87,Buffalo River State Park,Glyndon
-92.781,47.489,Buhl RV Park,Buhl
-94.802,46.457,Bullard Bluff Campsite,Staples
-93.277,45.21,Bunker Hills Regional Park,Anoka
-91.662,47.024,Burlington Bay City Campsite,Two Harbors
-93.288,47.853,Button Box ? George Washington State Forest,Togo
-91.917,47.379,Cadotte Lake,Hoyt Lakes
-95.918,44.354,Camden State Park,Lynd
-94.497,47.422,Camp Cassaway,Cass Lake
-96.279,44.705,Canby Municipal Lake Park,Canby
-96.283,47.532,Cannon Park,Fertile
-92.173,44.116,Carley State Park,Plainview
-93.687,44.867,Carver Park Reserve,Victoria
-90.531,47.833,Cascade River State Park,Lutsen
-94.529,47.38,Cass Lake,Cass Lake
-94.735,43.796,Cedar Hanson Co Park,Trimont
-94.625,45.81,Cedar Lake Memorial Park,Grey Eagle
-95.382,45.641,Chalet - Barsness County Park,Glenwood
-94.392,45.963,Charles Lindbergh State Park,Little Falls
-92.312,43.994,Chester Woods Co Park,Rochester
-95.587,45.994,Chippewa Co Park,Brandon
-94.508,47.382,Chippewa Loop,
-96.835,45.593,City Park - Browns Valley,Browns Valley
-94.95,46.131,Clarissa City Park,Clarissa
-94.511,44.463,Clear Lake Co Park,Gibbon
-95.428,47.697,Clearbrook City Park,Clearbrook
-93.387,44.69,Cleary Lake Regional Park,Prior Lake
-93.98,46.849,Clint Converse - Land OLakes State Forest,Ironton
-93.577,47.61,Clubhouse,Marcell
-94.246,45.049,Collinwood County Park,Cokato
-93.698,47.428,Cottonwood Lake - Bowstring State Forest,Calumet
-90.772,47.825,Crescent Lake,Tofte
-96.602,47.774,Crookston Central Park,Crookston
-93.955,46.48,Crosby Memorial Park,Crosby
-94.335,46.277,Crow Wing State Park,Brainerd
-93.978,46.49,Cuyuna Country State Park - Portsmouth Campground,Ironton
-94.001,43.874,Daly County Park,Mapleton
-96.045,44.935,Dawson City Park,Dawson
-96.394,43.849,DeBates Memorial Park,Jasper
-94.106,47.514,Deer Lake,Deer River
-96.037,46.258,Delagoon Rec Area,Fergus Falls
-94.367,46.093,DeParcq Woods Military - Camp Ripley,Little Falls
-90.463,47.829,Devil Track Lake,Grand Marais
-90.091,48.003,Devilfish Lake - Grand Portage State Forest,Grand Marais
-94.849,46.354,Dower Lake Rec Area,Staples
-96.017,48.782,Durgin Memorial Park,Badger
-94.51,43.991,Eagle Nest Park,St. James
-90.394,48.037,East Bearskin Lake,Grand Marais
-94.096,47.525,East Seelye Bay,Deer River
-92.491,48.17,Echo Lake,Ely
-91.228,47.373,Eckbeck ? Finland State Forest,Finland
-92.504,47.437,Eveleth Veterans Memorial Park,Eveleth
-94.666,43.677,Everett Park,Sherburn
-91.722,47.952,Fall Lake,Ely
-96.046,47.608,Farmers Union,Erskine
-93.488,46.145,Father Hennepin State Park,Isle
-95.154,48.551,Faunce - Beltrami Island SF,Forest Area
-91.915,47.996,Fenske Lake,Ely
-91.241,47.414,Finland - Finland State Forest,Finland
-92.171,47.505,Fishermans Point City Campground,Hoyt Lakes
-94.46,44.295,Flandrau State Park,New Ulm
-92.911,46.93,Floodwood Municipal,Floodwood
-90.408,48.053,Flour Lake,Grand Marais
-92.281,46.66,Fond du Lac City,Duluth
-92.212,43.64,Forestville Mystery Cave State Park,Preston
-94.729,44.452,Fort Ridgely State Park,Fairfax
-95.755,47.574,Fosston City Campground,Fosston
-94.869,46.63,Frames Landing Campsite,Nimrod
-94.059,48.642,Franz Jevne State Park,Birchdale
-92.346,44.533,Frontenac State Park,Frontenac
-95.493,43.792,Fury Island Co Park,Fulda
-92.44,46.405,Garfvert - Nemadji State Forest,Nickerson
-95.746,44.263,Garvin County Park,Garvin
-91.108,47.505,George Crosby - Manitou State Park,Silver Bay
-96.932,48.77,Gilbert Olson Park,Hallock
-94.995,44.463,Gilfillan Estate,Morgan
-95.53,45.541,Glacial Lakes State Park,Starbuck
-95.678,46.312,Glendalough State Park,Battle Lake
-91.467,47.144,Gooseberry Falls State Park,Two Harbors
-90.345,47.746,Grand Marais City RV Park,Grand Marais
-91.409,43.939,Great River Bluffs State Park,Winona
-94.039,46.634,Greer Lake - Crow Wing State Forest,Crosby
-95.623,48.302,Grygla Camping Area,Grygla
-94.834,47.16,Gulch Lake - Paul Bunyan State Forest,Laporte
-94.353,46.411,Gull Lake Recreation Area,Brainerd
-96.601,48.661,Halma City Park,Halma
-92.007,43.558,Harmony City Camping,Harmony
-91.125,47.663,Harriet Lake,Isabella
-93.206,46.951,Hay Lake  - Savanna State Forest,Jacobson
-95.539,48.634,Hayes Lake State Park,Roseau
-96.275,47.283,Heiberg Park,Twin Valley
-96.792,47.269,Hendrum Community Park,Hendrum
-92.193,47.663,Heritage City Park,Embarrass
