Longitude,Latitude,Name,Location
-120.614,39.626,Salmon Creek,Sierra City
-123.324,38.569,Salt Point State Park,Jenner
-124.218,40.769,Samoa Boat Ramp County RV Park,Eureka
-119.155,37.335,Sample Meadow,Lakeshore
-122.739,38.024,Samuel Taylor State Park,Lagunitas
-120.515,34.803,San Antonio Military - Vandenberg AFB,Lompoc
-117.602,33.407,San Clemente State Beach,San Clemente
-117.284,33.022,San Elijo State Beach,Cardiff
-116.867,34.174,San Gorgonio,Angelus Oaks
-121.153,36.207,San Lorenzo,King City
-121.062,37.084,San Luis Creek - San Luis Reservoir,Gustine
-117.585,33.407,San Mateo  - San Onofre State Beach,San Clemente
-122.294,37.277,San Mateo Memorial County Park,Pescadero
-117.572,33.38,San Onofre Beach Military,San Clemente
-121.121,35.583,San Simeon State Park,Cambria
-122.064,37.237,Sanborn - Skyline County Park,Los Gatos
-120.155,38.184,Sand Bar Flat,Mi-Wuk
-119.788,38.404,Sand Flat,Kyburz
-120.325,38.763,Sand Flat,Placerville
-120.08,38.411,Sand Flat,
-121.694,38.149,Sandy Beach County Park,Rio Vista
-118.538,35.581,Sandy Flat,Lake Isabella
-121.998,36.973,Santa Cruz Port District,Santa Cruz
-120.493,35.324,Santa Margarita Lake Regional Park,Santa Margarita
-120.445,34.941,Santa Maria Fairpark,Santa Maria
-117.006,32.845,Santee Lakes Regional Park,Santee
-123.052,41.788,Sarah Totten,Happy Camp
-120.615,39.62,Sardine,Sierra City
-118.572,34.701,Sawmill,Lake Hughes
-119.017,36.97,Sawmill Flat,Lakeshore
-118.676,37.769,Sawmill Meadows,Lee Vining
-121.617,41.592,Schonichin Springs,Tionesta
-121.121,39.418,Schoolhouse,Camptonville
-123.309,40.366,Scott Flat,Bridgeville
-122.698,41.275,Scott Mountain,
-118.085,33.75,Seabreeze at Seal Beach Military,Seal Beach
-121.919,36.974,Seacliff State Beach,Aptos
-119.841,35.132,Selby,New Cuyama
-118.673,36.792,Sentinel - Sequoia and Kings Canyon National Park,Cedar Grove
-116.915,34.263,Serrano,Big Bear Lake
-123.069,41.203,Shadow Creek,Cecilville
-121.981,41.711,Shafter,Macdoel
-118.67,36.249,Shake Camp - State Forest,Springville
-121.269,37.854,Sharpe RV Military,French Camp
-122.433,40.713,Shasta (OHV),Redding
-118.679,36.792,Sheep Creek - Kings Canyon National Park,Cedar Grove
-123.06,40.47,Sheill Gulch,Platina
-118.936,37.63,Sherwin Creek,Mammoth Lakes
-120.786,39.144,Shirttail,Foresthill
-116.313,35.912,Shoshone - Tecopa - Dispersed,Shoshone
-120.558,39.631,Sierra,Sierra City
-120.549,38.726,Sierra  - Sly Park Recreation Area,Pollock Pines
-117.668,35.652,Sierra Vista RV Park - China Lake,Ridgecrest
-121.163,40.5,Silver Bowl,Westwood
-119.786,38.588,Silver Creek-Hwy 4,Markleeville
-120.201,39.223,Silver Creek-Truckee,Tahoe City
-120.207,38.699,Silver Fork,Pioneer
-120.121,38.672,Silver Lake,Eldorado
-121.135,39.959,Silver Lake (Family ),Quincey
-119.126,37.783,Silver Lake - June Lake,June Lake
-117.143,32.636,Silver Strand State Beach,Coronado
-119.986,38.481,Silver Valley,Arnold
-120.017,38.481,Silvertip,Bear Valley
-117.335,34.281,Silverwood Lake State Rec Area,Hesperia
-122.359,41.062,Sims Flat,Dunsmuir
-120.79,39.318,Skillman,Nevada City
-122.246,38.276,Skyline Wilderness County Park,Napa
-115.464,33.257,Slab City,Niland
-123.502,40.668,Slide Creek,Hyampom
-121.117,39.584,Sly Creek,La Porte
-120.57,38.725,Sly Park,Pollock Pines
-119.512,37.152,Smalley Cove,Auberry
-120.626,39.668,Snag Lake,Calpine
-121.015,39.975,Snake Lake (Family ),Quincy
-119.389,37.381,Soda Springs,North Fork
-119.077,37.653,Soda Springs,Mammoth Lakes
-121.586,40.088,Soda Springs,Forest Ranch
-121.273,40.213,Soldier Meadows,Chester
-122.699,38.425,Sonoma County Fairgrounds RV Park,Santa Rosa
-119.476,38.364,Sonora Bridge,Walker
-119.561,37.404,Soquel,Oakhurst
-120.277,41.309,Soup Springs,Likely
-117.319,33.104,South Carlsbad State Beach,Carlsbad
-122.653,39.362,South Fork,Stonyford
-120.046,37.838,South Fork,Big Oak Flat
-116.828,34.17,South Fork,San Bernadino
-118.765,36.35,South Fork - Sequoia National Park,
-118.437,35.659,South Fork Rec,Lake Isabella
-120.244,38.534,South Shore,Pioneer
-120.935,35.814,South Shore San Antonio,Paso Robles
-120.968,39.342,South Yuba,Nevada City
-117.821,34.395,Southfork,Palmdale
-121.533,40.437,Southwest - Lassen Volcanic National Park,Mill Creek
-120.966,40.03,Spanish Creek (Family ),Quincy
-119.997,38.409,Spicer Meadow,Lake Tahoe
-122.716,39.309,Spillway - Letts Lake,Stonyford
-119.542,37.302,Spring Cove,Oakhurst
-120.178,39.896,Spring Creek,Chilcoot
-122.653,38.448,Spring Lake Regional Park,Santa Rosa
-118.39,34.61,Spunky,Santa Clarita
-114.477,32.903,Squaw Lake,Winterhaven
-123.728,39.878,Standish - Hickey State Rec Area,Leggett
-120.046,38.422,Stanislaus River,Arnold
-119.083,34.41,Steckel Co Park,Santa Paula
-122.915,40.677,Steel Bridge,Douglas City
-122.954,40.655,Steiner Flat,Douglas City
-120.493,39.353,Sterling Lake,
-120.493,39.353,Sterling lake- dispersed,
-123.296,38.548,Stillwater Cove Regional Park,Jenner
-122.712,39.31,Stirrup - Letts Lake,Stonyford
-116.747,33.785,Stone Creek - San Jacinto Mountain State Park,Idyllwild
-120.544,38.732,Stonebraker  - Sly Park Recreation Area,Pollock Pines
-122.858,40.848,Stoney Point,Weaverville
-118.834,36.664,Stony Creek,Wilsonia
-122.525,39.592,Stony Gorge Reservoir,Elk Creek
-120.254,41.562,Stough Reservoir,
-117.147,36.607,Stove Pipe Wells - Death Valley National Park,Panamint Springs
-121.092,39.588,Strawberry,
-120.338,38.828,Strawberry Point,Placerville
-118.432,34.55,Streamside,Santa Clarita
-120.591,38.904,Stumpy Meadows,Georgetown
-120.241,38.547,Sugar Pine Point,Pioneer
-120.146,39.041,Sugar Pine Point State Park,Tahoma
-122.776,39.885,Sugarfoot,Red Bluff
-122.539,38.442,Sugarloaf Ridge State Park,Kenwood
-123.32,41.66,Sulphur Springs,
-119.634,37.492,Summerdale,Oakhurst
-119.199,37.082,Summit,Oakhurst
-119.693,37.508,Summit Camp,Oakhurst
-121.425,40.494,Summit Lake (north and south) - Lassen Volcanic National Park,Viola
-121.202,39.901,Sundew,Quincy
-121.835,37.515,Sunol Regional Wilderness,Pleasanton
-120.403,38.868,Sunset,Pollock Pines
-116.863,36.46,Sunset - Death Valley National Park,Furnace Creek
-122.939,39.439,Sunset Point  - Lake Pillsbury,Upper Lake
-121.832,36.899,Sunset State Beach,Watsonville
-117.998,33.654,Sunset Vista RV Park,Huntington Beach
-119.278,37.094,Swanson,Shaver Lake
-119.352,37.365,Sweetwater,North Fork
-120.002,37.824,Sweetwater,Groveland
-117.002,32.683,Sweetwater Summit,Bonita
-119.013,34.071,Sycamore - Point Mugu State Park,Oxnard
-117.823,34.413,Sycamore Flats,Wrightwood
-122.204,40.156,Sycamore Grove,Red Bluff
-118.254,36.754,Symmes Creek,Independence
-117.69,34.381,Table Mountain,Wrightwood
-118.255,36.997,Taboose Creek County Park,Independence
-120.135,39.175,Tahoe State Rec Area,Tahoe City
-120.373,39.188,Talbot,Truckee
-119.737,37.752,Tamarack Flat - Yosemite National Park,
-116.374,33.138,Tamarisk Grove - Anza Borrego Desert State Park,Borrego Springs
-122.845,40.835,Tannery Gulch,Weaverville
-118.71,34.323,Tapo Canyon Co Park,Simi Valley
-118.733,37.831,Taylor Canyon,Benton
-120.829,40.075,Taylorsville County Park,Taylorsville
-116.233,35.87,Tecopa Hot Springs Park,Shoshone
-118.484,35.071,Tehachapi Mountain Park,Tehachapi
-118.892,36.754,Tenmile,Dunlap
-116.853,36.459,Texas Spring - Death Valley National Park,Furnace Creek
-120.093,37.819,The Pines,Groveland
-119.113,34.626,Thorn Meadows,Maricopa
-117.071,36.237,Thorndike - Death Valley National Park,
-119.033,34.082,Thornhill Broome - Point Mugu State Park,Thousand Oaks
-122.79,39.921,Three Prong,Paskenta
-118.456,35.701,Tillie Creek,Wofford Heights
-118.269,37.052,Tinnemaha,Big Pine
-119.255,37.928,Tioga Lake,Lee Vining
-123.638,41.023,Tish Tang,Hoopa
-122.498,41.283,Toad Lake,Mt.Shasta
-119.228,34.861,Toad Springs,Maricopa
-124.058,40.083,Tolkan,Etterburg
-122.829,40.141,Tomhead Saddle,
-116.66,33.612,Tool Box Spring,Mountain Center
-120.98,39.726,Tooms RV,La Porte
-122.972,41.229,Trail Creek,Etna
-118.984,37.1,Trapper Springs,Clovis
-121.954,38.271,Travis AFB Military,
-122.659,41.831,Tree Of Heaven,Yreka
-118.289,37.173,Triangle Rest Area,Big Pine
-119.291,36.904,Trimmer Rec Area,Sanger
-122.705,41.109,Trinity River,Trinity Center
-123.062,40.748,Trinity River Rec Area,Junction City
-117.37,35.619,Trona Pinnacles,Trona
-123.064,39.377,Trout Creek,Potter Valley
-121.886,41.445,Trout Creek Meadow,
-118.235,36.067,Troy Meadow,Inyokern
-119.257,38.052,Trumbull Lake,Bridgeport
-118.668,37.562,Tuff,Bishop
-118.901,36.08,Tule Rec Area,Porterville
-121.481,41.951,Tulelake - Butte Valley Fair RV Park,Tulelake
-122.779,40.774,Tunnel Rock,Lewiston
-119.359,37.871,Tuolumne Meadows - Yosemite National Park,Lee Vining
-120.581,37.63,Turlock Lake State Rec Area,La Grange
-119.804,38.722,Turtle Rock Park,Turtle Rock Park
-118.13,36.564,Tuttle Creek,Lone Pine
-120.507,37.986,Tuttletown Rec Area - Chamise,Columbia
-119.01,37.616,Twin Lakes,Mammoth Lakes
-120.744,39.567,Union Flat,Downieville
-119.955,38.639,Upper Blue Lake,Markleeville
-119.938,38.63,Upper Blue Lake Dam,Markleeville
-119.409,37.502,Upper Chiquito,Oakhurst
-120.244,39.492,Upper Little Truckee,Sierraville
-119.771,34.556,Upper Oso,Santa Barbara
-118.725,37.469,Upper Pine Grove,Crowley Lake
-119.563,37.735,Upper Pines - Yosemite National Park,Yosemite Village
-119.575,37.743,Upper River - Yosemite National Park,
-120.85,41.301,Upper Rush Creek,Adin
-118.421,37.129,Upper Sage,Big Pine
-117.433,33.607,Upper San Juan,Lake Elsinore
-118.53,34.691,Upper Shake,Lake Hughes
-118.829,36.668,Upper Stony Creek,Dunlap
-123.844,39.837,Usal Beach - Sinkyone Wilderness State Park,Whitethorn
-121.793,37.085,Uvas Canyon County Park,Morgan Hill
-119.341,34.878,Valle Vista,Frazier Park
-116.354,32.976,Vallecito,Ocotillo
-123.787,39.279,Van Damme State Park,Mendocino
-123.978,40.489,Van Duzen Park,Carlotta
-120.552,34.721,Vandenberg AFB Military,
-119.01,37.379,Vermillion,Lakeshore
-121.911,36.6,Veterans Memorial Park,Monterey
-114.571,34.188,Vidal Junction - Dispersed,Vidal Junction
-120.214,38.325,Wa Ka Luu Hep Yoo,Arnold
-120.098,34.957,Wagon Flat,Santa Margarita
-117.548,35.573,Wagon Wheel Off Hwy Area,Trona
-124.003,40.018,Wailaki,Redway
-118.041,35.665,Walker Pass,Walker Pass
-118.986,37.302,Ward Lake,Lakeshore
-121.309,40.363,Warner Creek,Chester
-121.394,40.442,Warner Valley - Lassen Volcanic National Park,
-115.057,32.988,Washes - Imperial Sand Dunes OHV,Brawley
-123.496,40.251,Watts Lake,Mad River
-119.679,37.547,Wawona  - Yosemite National Park,Wawona
-122.949,39.838,Wells Cabin,Covelo
-120.374,38.889,Wench Creek,Pollock Pines
-120.323,39.011,Wentworth Springs,Placerville
-123.476,41.932,West Branch,Happy Camp
-121.508,40.034,West Branch,Magalia
-119.243,37.345,West Kaiser,Shaver Lake
-120.44,38.871,West Point,
-121.489,38.126,Westgate Landing Regional Park,Lodi
-123.791,39.68,Westport State Beach,Westport
-123.055,38.323,Westside Regional Park,Bodega Bay
-119.274,34.513,Wheeler Gorge,Ojai
-119.496,37.332,Whiskers,Oakhurst
-119.44,37.286,Whisky Falls,North Fork
-120.847,39.32,White Cloud,Nevada City
-121.574,36.326,White Oaks,Greenfield
-118.635,35.844,White River,Wofford Heights
-116.016,33.984,White Tank - Joshua Tree National Park,
-119.647,37.873,White Wolf - Yosemite National Park,Lee Vining
-121.142,39.889,Whitehorse,Quincy
-122.685,39.92,Whitlock,Paskenta
-118.23,36.589,Whitney Portal,Lone Pine
-115.489,33.044,Wiest Lake,Brawley
-120.601,39.566,Wild Plum,Sierra City
-117.342,33.582,Wildomar,Lake Elsinore
-117.185,36.266,Wildrose - Death Valley National Park,
-114.888,33.494,Wiley Well,
-116.592,33.04,William Heise,Julian
-120.158,39.139,William Kent,Tahoe City
-121.011,35.981,Williams Hill Rec Area,San Miguel
-118.561,37.194,Willow,Bishop
-120.828,41.013,Willow Creek,Adin
-118.661,36.189,Wishon,Springville
-119.535,37.297,Wishon Point,Oakhurst
-118.988,37.01,Wishon Village,
-119.697,38.578,Wolf Creek,Pollock Pines
-120.548,39.485,Woodcamp,Sierraville
-120.518,39.333,Woodchuck,
-120.008,38.687,Woods Lake,Kit Carson
-122.092,39.918,Woodson Bridge State Rec Area,Corning
-120.874,37.843,Woodward Reservoir,Oakdale
-123.094,38.4,Wrights Beach - Sonoma Coast State Park,Bodega Bay
-120.238,38.846,Wrights Lake,Kyburz
-120.986,39.727,Wyandotte,La Porte
-120.388,38.89,Yellowjacket,Pollock Pines
-121.765,38.667,Yolo County Fair RV,Woodland
-119.595,37.828,Yosemite Creek - Yosemite National Park,
-120.491,39.616,Yuba Pass,Sierraville
-117.047,34.052,Yucaipa Regional Park,Yucaipa
-115.375,46.073,25 Mile,Kooskia
-115.217,43.609,Abbot,Featherville
-113.542,44.961,Agency Creek,Tendoy
-116.999,48.176,Albeni Cove - Oldtown,Oldtown
-111.695,42.138,Albert Moser,Preston
-114.878,43.907,Alturas Inlet,Obsidian
-116.132,44.702,Amanita,Donnelly
-116.186,44.335,Antelope Annex,Cascade
-115.536,46.215,Apgar,Kooskia
-115.615,46.841,Aquarius,Headquarters
-115.924,43.598,Arrowrock Reservoir Dispersed,Boise
-115.708,43.901,Bad Bear,Idaho City
-115.711,43.663,Badger Creek,Boise
-114.564,43.745,Baker Creek Camping Area,
-114.949,42.545,Balanced Rock County Park,Castleford
-115.737,43.749,Bald Mountain,Idaho City
-116.119,44.074,Banks,Banks
-115.649,44.326,Barneys,Lowman
-114.819,44.263,Basin Creek,Ketchum
-115.075,43.606,Baumgartner,Featherville
-114.261,44.386,Bayhorse,Challis
-114.479,44.998,Beagle Creek Cua,Challis
-114.379,42.227,Bear Gulch,Burley
-111.258,42.032,Bear Lake State Park,St.Charles
-115.37,44.411,Bear Valley,Stanley
-116.668,47.607,Beauty Creek,Coeur dAlene
-115.146,44.414,Beaver Creek,Stanley
-116.86,48.735,Beaver Creek,
-111.529,42.02,Beaver Creek,St Charles
-111.906,43.825,Beaver Dick Park,Rexburg
-116.844,47.474,Bell Bay,Coeur DAlene
-115.235,44.32,Bench Creek C/G,Stanley
-113.603,42.326,Bennett Springs,Burley
-115.953,47.793,Berlin Flat,Wallace
-114.4,44.411,Big Bayhorse,Stanley
-116.12,47.302,Big Creek,St. Maries
-113.577,44.609,Big Eightmile /Trailhead,Leadore
-111.118,43.322,Big Elk,Irwin
-116.26,44.501,Big Flat,Cambridge
-116.098,47.823,Big Hank,Kingston
-115.443,43.619,Big Roaring River Lake,Pine
-112.097,42.763,Big Springs,Lava Hot Sprin
-111.256,44.498,Big Springs,
-115.431,43.622,Big Trinity Lake,Mountain Home
-112.859,44.064,Birch Creek,Mud Lake
-115.175,43.621,Bird Creek,Featherville
-115.589,43.796,Black Rock,Idaho City
-111.604,42.843,Blackfoot Reservoir,Soda Springs
-114.732,44.281,Blind Creek,Stanley
-111.154,43.32,Blowout,Irwin
-115.859,44.36,Boiling Springs,Smiths Ferry
-114.753,44.371,Bonanza Volunteer Camp,Stanley
-115.311,44.151,Bonneville,Lowman
-114.168,42.166,Bostetter,Oakley
-114.544,43.781,Boulder View,Ketchum
-114.461,44.038,Boulder White Clouds,Challis
-114.325,43.722,Boundary,Sun Valley
-115.293,44.531,Boundary Creek /Complex,Stanley
-116.393,46.856,Boville City Park,Boville
-114.881,43.607,Bowns,Fairfield
-111.405,44.379,Box Canyon, Island Park
-115.443,46.083,Boyd Creek,Lowell
-115.207,45.784,Bridge Creek,Elk City
-116.811,44.741,Brownlee,Cambridge
-115.693,42.91,Bruneau Dunes State Park,Bruneau
-116.332,48.892,Brush Lake,Bonners Ferry
-115.54,44.682,Buck Mountain,Landmark
-115.74,44.936,Buckhorn,Cascade
-111.369,44.424,Buffalo,Island Park
-115.259,44.301,Bull Trout Lake,Stanley
-116.282,47.633,Bumblebee,Kingston
-115.913,45.269,Burgdorf,McCall
-111.425,44.434,Buttermilk,Island Park
-116.273,44.655,Cabin Creek,Council
-111.215,43.328,Calamity,Irwin
-116.102,47.13,Camp 3,St. Maries
-115.709,44.891,Camp Creek,Cascade
-114.858,43.628,Canyon,Fairfield
-116.116,44.188,Canyon,Banks
-116.234,46.556,Canyon Creek - Dworshak Reservoir,Orofino
-114.426,43.82,Caribou,Ketchum
-111.552,42.821,Caribou County Park,Soda Springs
-116.196,44.327,Cartwright Ridge,Emmett
-114.855,44.256,Casino Creek,Stanley
-115.968,45.829,Castle Creek,
-116.289,47.051,Cedar Creek,Clarkia
-115.08,46.87,Cedars,
-116.524,43.299,Celebration County Park,Melba
-115.203,43.614,Chaparral,Featherville
-115.81,45.213,Chinook,McCall
-114.906,44.164,Chinook Bay,Stanley
-113.709,42.069,City of Rocks National Reserve,Almo
-111.532,42.094,Cloverleaf,St. Charles
-116.441,44.949,Cold Spring,New Meadows
-116.113,44.195,Cold Springs,Cascade
-114.944,46.467,Colgate Camp,
-115.416,47.159,Conrad Crossing,Avery
-116.169,48.985,Copper Creek,Bonners Ferry
-113.929,43.608,Copper Creek,Carey
-114.684,45.369,Corn Creek /Boat Ramp,North Fork
-116.025,45.682,Corral Creek,White Bird
-115.883,42.91,Cottonwood - C. J. Strike Reservoir,Mountain Home
-114.08,44.668,Cottonwood Rec Site - Salmon River,Challis
-114.053,45.083,Cougar Point,Salmon
-115.948,42.938,Cove - C. J. Strike Reservoir,Bruneau
-115.653,44.291,Cozy Cove,Garden Valley
-114.523,45.103,Crags  Complex,Cobalt
-115.531,45.794,Crooked River,Elk City
-112.691,42.071,Curlew,Malad City
-115.287,43.445,Curlew Creek,Pine
-114.662,44.4,Custer No. 1 C/G,Stanley
-115.283,44.528,Dagger Falls,Stanley
-116.289,46.507,Dam View - Dworshak Reservoir,Orofino
-111.488,42.107,Davis Canyon Overflow,Saint Charles
-114.27,44.344,Deadman Hole Dispersed,Challis
-115.659,44.082,Deadwood,Boise
-114.708,45.714,Deep Creek,
-115.553,44.408,Deer Flat,
-116.22,46.625,Dent Acres - Dworshak Reservoir,Orofino
-116.031,47.771,Devils Elbow,Kingston
-111.197,42.699,Diamond Creek,Auburn
-114.282,42.173,Diamondfield Jack,
-115.296,45.747,Ditch Creek,Elk City
-115.306,43.528,Dog Creek,Pine
-115.619,46.868,Dog Creek Camp,
-116.093,44.726,Donnelly Lakeside City Park,Donnelly
-112.143,42.058,Dry Canyon,Malad City
-114.535,43.78,Easley,Ketchum
-114.329,44.265,East Fork,Challis
-116.175,44.331,Eastside,Ola
-114.515,45.305,Ebenezer,North Fork
-115.621,43.963,Edna Creek,Idaho City
-111.855,43.962,Egin Lakes,St. Anthony
-111.855,43.962,Egin Lakes,St. Anthony
-114.621,44.426,Eightmile,Stanley
-111.585,42.488,Eightmile Canyon,Soda Springs
-116.169,46.772,Elk Creek,Elk River
-114.645,46.328,Elk Summit,
-115.291,43.541,Elks Flat,Mountain Home
-116.324,47.008,Emerald Creek,Fernwood
-111.557,42.37,Emigration,Montpelier
-115.416,43.4,Evans Creek,Mountain Home
-116.533,48.075,Evans Landing,Careywood
-116.387,44.893,Evergreen,New Meadows
-115.385,43.426,Fall Creek,Mountain Home
-111.361,43.433,Falls,Swan Valley
-116.546,47.966,Farragut State Park,Athol
-114.187,42.163,Father And Sons,Mariom
-115.284,44.428,Fir Creek,Stanley
-116.081,45.857,Fish Creek,Grangeville
-113.824,43.432,Fish Creek Reservoir,Shoshone
-115.541,45.717,Five Mile,Elk City
-114.818,43.542,Five Points,Fairfield
-115.292,46.721,Flat Creek Camp,
-111.341,44.496,Flat Rock,Island Park
-114.717,44.291,Flat Rock C/G,Stanley
-115.39,47.113,Fly Flat,Avery
-115.31,46.056,Fog Mountain,Lowell
-115.691,44.864,Four Mile,Cascade
-116.284,46.404,Freeman Creek - Dworshak State Park,Nezperce
-116.108,44.525,French Creek,Cascade
-115.387,45.78,French Gulch,Elk City
-114.065,43.976,Garden Creek,Arco
-116.435,48.19,Garfield Bay,Garfield Bay
-116.436,48.188,Garfield Bay Access Area - IFG,Sagle
-115.313,46.057,Gedney Creek,Lowell
-116.675,47.009,Giant White Pine,Princeton
-114.933,44.2,Glacier View,Stanley
-115.363,46.069,Glover Creek,Lowell
-115.407,47.137,Gold Flat,Avery
-115.485,44.936,Golden Gate,Yellow Pine
-112.238,42.636,Goodenough Creek,Mccammon
-116.236,43.561,Gowen Field Military,Boise City
-115.275,43.963,Graham Bridge,Idaho City
-115.913,46.824,Grandad Creek - Dworshak Reservoir,Headquarters
-115.151,44.149,Grandjean,Lowman
-111.314,44.175,Grandview,Ashton
-115.128,45.725,Granite Springs,Dixie
-111.379,42.937,Gravel Creek,Soda Springs
-111.856,43.037,Graves Creek,Blackfoot
-115.87,43.806,Grayback Gulch,Idaho City
-116.408,48.178,Green Bay,Sandpoint
-116.168,45.068,Grouse,McCall
-114.338,45.34,Halfway Gulch Cua,Shoup
-115.527,45.509,Halfway House,Dixie
-116.324,45.744,Hammer Creek,Grangeville
-115.898,44.24,Hardscrabble,Emmett
-116.788,47.453,Harrison City Campground,Harrison
-111.507,42.191,Harrys Hollow,Saint Charles
-112.33,42.512,Hawkins Reservoir,Arimo
-112.333,42.513,Hawkins Reservoir Access - IFG,Downey
-113.19,44.667,Hawley Creek - Lower,Leadore
-115.697,43.909,Hayfork,Idaho City
-116.143,45.202,Hazard Lake,McCall
-111.947,42.323,Heart Mountain Spring,Swanlake
-115.471,44.097,Helende,Lowman
-115.219,47.065,Heller Creek,Superior MT
-116.816,45.045,Hells Canyon Park  - Hells Canyon National Rec Area,McCall
-117.039,46.391,Hells Gate State Park,Lewiston
-111.373,44.62,Henrys Lake State Park,Island Park
-113.759,42.546,Heyburn Riverside RV Park,Heyburn
-116.762,47.377,Heyburn State Park,Plummer
-116.77,47.355,Heyburn State Park,Plummer
-116.686,47.349,Heyburn State Park,St. Maries
-115.179,46.832,Hidden Creek,Pierce
-116.178,44.327,Hollywood Point,Ola
-114.53,44.248,Holman Creek,Clayton
-115.648,44.323,Homers,Cascade
-116.477,47.737,Honeysuckle,Coeur d'Alene
-114.458,45.504,Horse Creek Hot Spring,Shoup
-115.916,44.518,Horsethief Reservoir Public Access - IFG,Cascade
-115.92,44.524,Horsethief Reservoir State Park,Cascade
-115.911,44.056,Hot Springs,Emmett
-116.088,47.268,Huckleberry,Calder
-116.09,47.267,Huckleberry,St. Maries
-116.616,45.084,Huckleberry,Council
-115.499,44.888,Ice Hole,Cascade
-115.397,43.483,Ice Springs,Mountain Home
-112.015,43.511,Idaho Falls North Tourist Park,Idaho Falls
-113.673,42.219,Independence Lakes Basin,Malta
-115.244,46.001,Indian Hill,Kooskia
-114.837,44.673,Indian Springs,Stanley
-113.765,43.649,Iron Bog,Mackay
-115.009,44.199,Iron Creek,
-114.193,44.905,Iron Lake,Salmon
-115.631,46.85,Isabella Landing Camp,
-116.261,45.418,Island Bar,Riggins
-115.915,45.28,Jeanette,Mccall
-111.904,43.698,Jefferson County Lake,Rigby
-114.904,46.477,Jerry Johnson,Lowell
-113.681,43.961,Joe T. Fallini - Mackay Reservoir,Mackay
-115.56,46.103,Johnson Bar,Lowell
-113.681,43.961,Joseph T. Fallini,Mackay
-115.143,44.549,Josephus Lake,Stanley
-111.732,43.576,Juniper Co Park,Ririe
-111.735,43.579,Juniper Park - Ririe Reservoir,Idaho Falls
-115.085,46.721,Kelly Creek Camp,
-115.255,46.717,Kelly Forks,Pierce
-111.645,43.602,Kelly Island,Idaho Falls
-115.875,44.782,Kennally Creek,Donnelly
-116.557,47.518,Kilarney Lake,Cataldo
-115.543,44.072,Kirkham,Lowman
-116.008,47.74,Kit Price,Prichard
-115.474,46.227,Knife Edge,Syringa
-116.654,44.941,Lafferty,McCall
-116.646,46.944,Laird Park,Harvard
-116.047,44.521,Lake Cascade State Park,Cascade
-113.648,42.325,Lake Cleveland,Burley
-116.023,47.428,Lake Elsie,Kellogg
-115.946,44.923,Lake Fork,McCall
-113.484,42.675,Lake Walcott State Park,Rupert
-116.19,44.989,Last Chance,McCall
-113.559,43.46,Lava Flow - Craters of the Moon National Mon,Arco
-114.39,43.291,Lava Point  - Magic Reservoir,Fairfield
-113.368,44.687,Leadore City Park,Leadore
-115.63,45.826,Leggett Creek,Elk City
-114.384,46.775,Lewis and Clark,Lolo
-116.459,46.771,Little Boulder,Deary
-115.392,43.348,Little Camas Reservoir,Mountain Home
-115.444,43.629,Little Roaring River Lake,Mountain Home
-114.029,43.435,Little Wood River - USBR,Carey
-115.984,42.945,Locust - C. J. Strike Area,Bruneau
-115.179,44.408,Lola Creek C/G,Stanley
-115.751,46.295,Lolo Creek,Kamiah
-114.693,44.257,Lower Obrien,Clayton
-114.283,42.197,Lower Penstemon,Burley
-116.924,48.55,Luby Bay,Nordman
-114.73,42.21,Lud Drexler Park - Salmon Reservoir,Rogerson
-113.68,43.96,Mackay Reservoir Access Area - IFG,Mackay
-113.621,43.911,Mackay Tourist Park,Mackay
-115.938,43.61,Macks Creek,Boise City
-114.358,43.255,Magic Reservoir,Shoshone
-114.758,45.736,Magruder Crossing,Red River Hot
-114.542,44.66,Mahoney Complex,Challis
-112.275,42.35,Malad Summit,Malad City
-115.629,47.105,Mammoth Springs,Avery
-116.907,44.412,Mann Creek Recreation Area,Weiser
-111.731,42.285,Maple Grove,Preston
-112.986,42.678,Massacre Rocks State Park,American Falls
-113.408,43.336,McClendon Spring,
-116.897,44.852,McCormick Park,Cambridge
-116.896,44.852,McCormick Park - Hells Canyon National Rec Area,Cambridge
-111.101,43.184,McCoy Creek,
-111.4,44.454,McCrea Bridge,Island Park
-116.948,47.069,McCroskey State Park,Farmington
-114.296,45.034,Mcdonald Flat,Challis
-113.566,44.802,McFarland Recreation Site,Leadore
-116.728,46.499,McKays Bend,Lewiston
-116.146,48.819,Meadow Creek,Bonners Ferry
-113.317,44.434,Meadow Lake,Leadore
-111.07,43.557,Mike Harris,Victor
-111.363,42.81,Mill Canyon,Soda Springs
-114.44,44.472,Mill Creek,Challis
-113.039,42.43,Mill Flat,Malta
-116.664,47.784,Mokins Bay,Coeur dAlene
-116.327,43.92,Montour,Montour
-111.231,42.331,Montpelier Canyon,Montpelier
-116.419,46.875,Moose Creek,Deary
-116.42,46.874,Moose Creek Reservoir Access - IFG,Bovill
-113.896,45.233,Morgan Bar,Carmen
-114.23,44.668,Morgan Creek,Challis
-111.928,43.059,Morgans Bridge,Soda Springs
-114.841,44.262,Mormon Bend,Stanley
-114.433,44.518,Mosquito Flat Reservoir,Challis
-114.915,44.135,Mount Heyburn,Stanley
-115.896,43.072,Mountain Home AFB Military,Mountain Home
-115.603,44.079,Mountain View,Lowman
-114.905,44.162,Mountain View,Stanley
-114.419,43.804,Murdock,Ketchum
